t,I,pos2,vel2,F2,v2e,v2f,y2e,y2f,ss2e,ss2f,Af2e,Af2f,eps2e,eps2f,phi2e,phi2f,PF2E,PF2F,SN2,MN2E,MN2F,s2,pos3,vel3,F3,v3e,v3f,y3e,y3f,ss3e,ss3f,Af3e,Af3f,eps3e,eps3f,phi3e,phi3f,PF3E,PF3F,SN3,MN3E,MN3F,s3
1.050000,-0.079842,1.088979,-0.014901,-50.615345,0.110005,-0.102641,-2.097267,1.807966,296.987440,295.255829,0.050000,0.050000,0.010000,0.010000,0.013371,0.033486,0.513747,0.487173,0.499771,0.489520,0.509448,-0.099641,2.571886,0.015450,46.411949,-0.131262,0.138323,2.430517,-2.725093,294.624720,296.492885,0.050000,0.050000,0.020000,0.020000,0.021894,-0.000527,0.483598,0.517284,0.500237,0.512477,0.487218,0.126293
1.060000,-0.079842,1.088877,0.009155,-47.422844,0.092937,-0.088393,-2.279356,1.983780,296.806756,295.075708,0.050000,0.050000,0.010000,0.010000,0.013638,0.033885,0.511615,0.488953,0.500140,0.491395,0.508390,-0.084976,2.574686,0.029016,42.169247,-0.114262,0.118484,2.648859,-2.949426,294.304734,296.171840,0.050000,0.050000,0.020000,0.020000,0.022090,-0.000488,0.485721,0.514806,0.500445,0.511041,0.489231,0.109052
1.070000,-0.078583,1.090419,0.008225,-35.653950,0.073103,-0.071401,-2.416355,2.121137,296.670888,294.940255,0.050000,0.050000,0.010000,0.010000,0.013904,0.034291,0.509137,0.491076,0.500126,0.493242,0.506787,-0.067725,2.578265,0.034976,38.402634,-0.094563,0.095932,2.819095,-3.118598,294.013353,295.879505,0.050000,0.050000,0.020000,0.020000,0.022279,-0.000464,0.488182,0.511989,0.500536,0.509265,0.491411,0.089268
1.080000,-0.076085,1.093313,0.030470,-28.934937,0.051454,-0.052557,-2.510241,2.220334,296.560613,294.830311,0.050000,0.050000,0.010000,0.010000,0.014175,0.034706,0.506431,0.493431,0.500467,0.495527,0.505277,-0.048751,2.581755,0.025439,30.040802,-0.071736,0.070300,2.939838,-3.232467,293.785447,295.650860,0.050000,0.050000,0.020000,0.020000,0.022464,-0.000450,0.491034,0.508787,0.500390,0.507017,0.493703,0.066569
1.090000,-0.072386,1.096811,0.018930,-22.096485,0.028372,-0.032211,-2.568039,2.285595,296.476398,294.746347,0.050000,0.050000,0.010000,0.010000,0.014451,0.035132,0.503546,0.495974,0.500290,0.497558,0.503237,-0.028397,2.584071,0.009012,22.253262,-0.046377,0.042226,3.015428,-3.298733,293.616641,295.481511,0.050000,0.050000,0.020000,0.020000,0.022646,-0.000441,0.494203,0.505278,0.500138,0.504451,0.496145,0.041530
1.100000,-0.067546,1.100414,0.025964,-14.180317,0.004087,-0.010576,-2.591826,2.319392,296.422353,294.692462,0.050000,0.050000,0.010000,0.010000,0.014735,0.035568,0.500511,0.498678,0.500398,0.499916,0.501290,-0.006873,2.584253,-0.004268,14.562691,-0.018903,0.012128,3.056455,-3.330982,293.506184,295.370701,0.050000,0.050000,0.020000,0.020000,0.022827,-0.000436,0.497637,0.501516,0.499935,0.501723,0.498814,0.014546
1.110000,-0.061641,1.106740,0.015807,-9.449757,-0.020662,0.011673,-2.561049,2.310370,296.386341,294.656554,0.050000,0.050000,0.010000,0.010000,0.015027,0.036012,0.497417,0.501459,0.500242,0.502119,0.499087,0.015157,2.582708,-0.006747,13.303530,0.009051,-0.018320,3.056595,-3.310899,293.405291,295.269487,0.050000,0.050000,0.020000,0.020000,0.023005,-0.000436,0.501131,0.497710,0.499897,0.499074,0.501640,-0.012830
1.120000,-0.054764,1.109042,0.033498,0.414039,-0.045700,0.034506,-2.449097,2.235617,296.387918,294.658127,0.050000,0.050000,0.010000,0.010000,0.015335,0.036474,0.494288,0.504313,0.500514,0.504669,0.497150,0.037594,2.580655,-0.017500,5.337337,0.038221,-0.049675,2.973564,-3.186782,293.364819,295.228887,0.050000,0.050000,0.020000,0.020000,0.023178,-0.000439,0.504777,0.493791,0.499732,0.496216,0.504455,-0.041199
1.130000,-0.047023,1.117010,0.028253,4.199928,-0.069595,0.056599,-2.257582,2.087483,296.403919,294.674082,0.050000,0.050000,0.010000,0.010000,0.015670,0.036956,0.491302,0.507074,0.500433,0.506848,0.495019,0.059145,2.577168,-0.022101,3.504205,0.066416,-0.079617,2.789925,-2.957300,293.338252,295.202238,0.050000,0.050000,0.020000,0.020000,0.023340,-0.000445,0.508301,0.490049,0.499661,0.493520,0.507208,-0.068441
1.140000,-0.038540,1.122853,0.029826,10.172170,-0.091856,0.077485,-2.003522,1.877013,296.442658,294.712714,0.050000,0.050000,0.010000,0.010000,0.016049,0.037471,0.488520,0.509684,0.500457,0.508952,0.493080,0.079359,2.572752,-0.034618,-2.925811,0.093640,-0.108153,2.525646,-2.649282,293.360427,295.224481,0.050000,0.050000,0.020000,0.020000,0.023487,-0.000454,0.511703,0.486484,0.499469,0.490826,0.509738,-0.094559
