t,I,pos2,vel2,F2,v2e,v2f,y2e,y2f,ss2e,ss2f,Af2e,Af2f,eps2e,eps2f,phi2e,phi2f,PF2E,PF2F,SN2,MN2E,MN2F,s2,pos3,vel3,F3,v3e,v3f,y3e,y3f,ss3e,ss3f,Af3e,Af3f,eps3e,eps3f,phi3e,phi3f,PF3E,PF3F,SN3,MN3E,MN3F,s3
1.460000,-0.029450,1.269089,-0.062466,-3.818312,-0.014715,0.010856,0.298888,-0.007658,99.865820,100.833528,0.005000,0.005000,0.050000,0.050000,0.091898,-0.151452,0.498161,0.501357,0.499042,0.500661,0.498264,0.011987,2.714370,0.009561,4.077762,-0.007025,0.003599,0.188102,0.103925,99.899073,100.103644,0.005000,0.005000,0.030000,0.030000,-0.098043,0.146629,0.499122,0.500450,0.500147,0.500769,0.499773,0.004980
1.470000,-0.038540,1.262196,-0.049829,-4.335299,-0.009551,0.008572,0.299736,-0.015362,99.913737,100.869935,0.005000,0.005000,0.050000,0.050000,0.090931,-0.157881,0.498806,0.501071,0.499236,0.500322,0.498623,0.008495,2.717734,0.012732,4.330069,-0.006438,0.005911,0.188966,0.098167,99.870353,100.132383,0.005000,0.005000,0.030000,0.030000,-0.097047,0.153215,0.499195,0.500739,0.500195,0.500750,0.499592,0.005789
1.480000,-0.047023,1.252074,-0.065184,-5.094418,-0.004014,0.005842,0.298132,-0.020860,99.970090,100.922419,0.005000,0.005000,0.050000,0.050000,0.089823,-0.162618,0.499498,0.500730,0.499000,0.499627,0.498703,0.004620,2.721130,0.009942,4.584718,-0.005921,0.008229,0.189625,0.089981,99.839945,100.162764,0.005000,0.005000,0.030000,0.030000,-0.095907,0.158184,0.499260,0.501029,0.500152,0.500669,0.499343,0.006633
1.490000,-0.054764,1.243681,-0.050473,-5.723950,0.001825,0.002753,0.297109,-0.024040,100.033441,100.984871,0.005000,0.005000,0.050000,0.050000,0.088561,-0.166230,0.500228,0.500344,0.499226,0.499248,0.499161,0.000435,2.723775,0.008011,4.783112,-0.005457,0.010514,0.190141,0.079826,99.808224,100.194361,0.005000,0.005000,0.030000,0.030000,-0.094610,0.162125,0.499318,0.501314,0.500123,0.500604,0.499106,0.007486
1.500000,-0.061641,1.235569,-0.029850,-6.332365,0.007925,-0.000659,0.287774,-0.024783,100.103541,101.055192,0.005000,0.005000,0.050000,0.050000,0.087125,-0.168916,0.500991,0.499918,0.499542,0.498914,0.499718,-0.004024,2.725946,0.005460,4.945976,-0.005037,0.012739,0.190561,0.068007,99.775425,100.226835,0.005000,0.005000,0.030000,0.030000,-0.093137,0.165292,0.499370,0.501592,0.500084,0.500535,0.498869,0.008332
1.510000,-0.067546,1.230608,-0.016665,-6.704423,0.014073,-0.004251,0.270418,-0.022536,100.177737,101.129323,0.005000,0.005000,0.050000,0.050000,0.085486,-0.170593,0.501759,0.499469,0.499744,0.498489,0.500207,-0.008589,2.727679,0.007820,5.075920,-0.004652,0.014876,0.190920,0.054724,99.741769,100.259744,0.005000,0.005000,0.030000,0.030000,-0.091458,0.167723,0.499418,0.501860,0.500120,0.500526,0.498695,0.009154
1.520000,-0.072386,1.225420,-0.019932,-7.093486,0.020216,-0.007998,0.248156,-0.017008,100.256158,101.204534,0.005000,0.005000,0.050000,0.050000,0.083595,-0.170558,0.502527,0.499000,0.499694,0.497875,0.500521,-0.013225,2.729501,0.007582,5.212569,-0.004305,0.016915,0.191243,0.040128,99.707210,100.292558,0.005000,0.005000,0.030000,0.030000,-0.089528,0.168997,0.499462,0.502114,0.500116,0.500491,0.498501,0.009947
1.530000,-0.076085,1.223226,-0.025225,-7.258084,0.026198,-0.011757,0.221599,-0.008423,100.336213,101.267547,0.005000,0.005000,0.050000,0.050000,0.081387,-0.166835,0.503275,0.498530,0.499613,0.497254,0.500812,-0.017791,2.730962,0.006104,5.322129,-0.003988,0.018835,0.191548,0.024362,99.671930,100.323316,0.005000,0.005000,0.030000,0.030000,-0.087278,0.167774,0.499502,0.502354,0.500094,0.500444,0.498304,0.010698
1.540000,-0.078583,1.220773,-0.023818,-7.442030,0.031985,-0.015507,0.191049,0.003017,100.417914,101.284996,0.005000,0.005000,0.050000,0.050000,0.078751,-0.158747,0.503998,0.498062,0.499635,0.496728,0.501180,-0.022261,2.731974,0.003386,5.398035,-0.003690,0.020615,0.191845,0.007570,99.636152,100.345233,0.005000,0.005000,0.030000,0.030000,-0.084601,0.164082,0.499539,0.502577,0.500052,0.500385,0.498106,0.011393
1.550000,-0.079842,1.219001,-0.013041,-7.574943,0.037515,-0.019196,0.156809,0.017162,100.500286,101.245388,0.005000,0.005000,0.050000,0.050000,0.075499,-0.150751,0.504689,0.497601,0.499800,0.496333,0.501650,-0.026582,2.732586,0.001836,5.443937,-0.003403,0.022236,0.192142,-0.010090,99.600076,100.343513,0.005000,0.005000,0.030000,0.030000,-0.081309,0.162685,0.499575,0.502780,0.500028,0.500340,0.497936,0.012019
1.560000,-0.079842,1.218754,0.001907,-7.593486,0.042694,-0.022740,0.119235,0.033834,100.581126,101.180991,0.005000,0.005000,0.050000,0.050000,0.071286,-0.146817,0.505337,0.497158,0.500029,0.496020,0.502154,-0.030671,2.732773,0.001431,5.457938,-0.003118,0.023682,0.192442,-0.028450,99.563912,100.320847,0.005000,0.005000,0.030000,0.030000,-0.077056,0.163290,0.499610,0.502960,0.500022,0.500309,0.497796,0.012562
1.570000,-0.078583,1.219316,-0.003028,-7.551268,0.047462,-0.026084,0.078734,0.052806,100.657132,101.108071,0.005000,0.005000,0.050000,0.050000,0.065418,-0.145928,0.505932,0.496740,0.499954,0.495516,0.502410,-0.034473,2.732729,0.001740,5.454683,-0.002828,0.024940,0.192746,-0.047337,99.527775,100.290508,0.005000,0.005000,0.030000,0.030000,-0.071155,0.164664,0.499646,0.503117,0.500027,0.500285,0.497682,0.013016
1.580000,-0.076085,1.221069,0.004745,-7.419804,0.051746,-0.029162,0.035763,0.073811,100.718291,101.032527,0.005000,0.005000,0.050000,0.050000,0.056785,-0.146303,0.506468,0.496355,0.500073,0.495204,0.502788,-0.037923,2.732425,0.000644,5.431902,-0.002529,0.026000,0.193050,-0.066577,99.491795,100.257596,0.005000,0.005000,0.030000,0.030000,-0.062500,0.166351,0.499684,0.503250,0.500010,0.500244,0.497570,0.013373
