t,I,pos2,vel2,F2,v2e,v2f,y2e,y2f,ss2e,ss2f,Af2e,Af2f,eps2e,eps2f,phi2e,phi2f,PF2E,PF2F,SN2,MN2E,MN2F,s2,pos3,vel3,F3,v3e,v3f,y3e,y3f,ss3e,ss3f,Af3e,Af3f,eps3e,eps3f,phi3e,phi3f,PF3E,PF3F,SN3,MN3E,MN3F,s3
1.440000,-0.010027,1.281268,-0.106502,-0.106502,-0.052845,-0.052921,-0.081718,-0.081789,9.999835,10.000165,0.050000,0.050000,0.010000,0.010000,-0.004932,-0.005295,0.493395,0.493385,0.498367,0.503729,0.503736,-0.000071,2.682071,0.012946,0.012946,-0.052992,-0.052775,-0.081481,-0.082027,10.000956,9.999044,0.050000,0.050000,0.020000,0.020000,-0.000204,0.000204,0.493376,0.493404,0.500199,0.505116,0.505096,0.000203
1.450000,-0.019895,1.265415,-0.071907,-0.071907,-0.053625,-0.053716,-0.075640,-0.075700,9.999793,10.000207,0.050000,0.050000,0.010000,0.010000,-0.005282,-0.005694,0.493297,0.493286,0.498897,0.504200,0.504208,-0.000086,2.685922,0.008321,0.008321,-0.053778,-0.053563,-0.075391,-0.075951,10.000966,9.999034,0.050000,0.050000,0.020000,0.020000,-0.000231,0.000230,0.493278,0.493305,0.500128,0.505137,0.505117,0.000201
1.460000,-0.029450,1.258618,-0.058651,-0.058651,-0.054345,-0.054449,-0.069604,-0.069652,9.999761,10.000239,0.050000,0.050000,0.010000,0.010000,-0.005660,-0.006128,0.493207,0.493194,0.499101,0.504420,0.504430,-0.000097,2.689228,0.009537,0.009537,-0.054503,-0.054290,-0.069341,-0.069914,10.000976,9.999023,0.050000,0.050000,0.020000,0.020000,-0.000261,0.000260,0.493188,0.493214,0.500146,0.505219,0.505199,0.000199
1.470000,-0.038540,1.247912,-0.139666,-0.139666,-0.054997,-0.055129,-0.063617,-0.063651,9.999685,10.000315,0.050000,0.050000,0.010000,0.010000,-0.006068,-0.006599,0.493126,0.493109,0.497858,0.503549,0.503562,-0.000124,2.691687,0.009537,0.009537,-0.055169,-0.054958,-0.063342,-0.063927,10.000987,9.999013,0.050000,0.050000,0.020000,0.020000,-0.000295,0.000294,0.493104,0.493131,0.500146,0.505281,0.505261,0.000198
1.480000,-0.047023,1.237849,-0.138330,-0.138330,-0.055590,-0.055750,-0.057690,-0.057708,9.999613,10.000386,0.050000,0.050000,0.010000,0.010000,-0.006508,-0.007111,0.493052,0.493032,0.497879,0.503620,0.503635,-0.000150,2.693913,0.012445,0.012445,-0.055775,-0.055565,-0.057401,-0.057997,10.001000,9.999000,0.050000,0.050000,0.020000,0.020000,-0.000334,0.000333,0.493029,0.493055,0.500191,0.505371,0.505352,0.000197
1.490000,-0.054764,1.228403,-0.073123,-0.073123,-0.056130,-0.056305,-0.051829,-0.051828,9.999578,10.000422,0.050000,0.050000,0.010000,0.010000,-0.006983,-0.007664,0.492984,0.492962,0.498879,0.504421,0.504437,-0.000164,2.696374,0.006843,0.006843,-0.056321,-0.056114,-0.051526,-0.052131,10.001006,9.998993,0.050000,0.050000,0.020000,0.020000,-0.000376,0.000375,0.492960,0.492986,0.500105,0.505358,0.505339,0.000194
1.500000,-0.061641,1.221878,-0.026321,-0.026321,-0.056617,-0.056796,-0.046040,-0.046021,9.999566,10.000434,0.050000,0.050000,0.010000,0.010000,-0.007492,-0.008261,0.492923,0.492901,0.499596,0.505005,0.505021,-0.000168,2.698607,0.007176,0.007176,-0.056808,-0.056605,-0.045724,-0.046338,10.001013,9.998987,0.050000,0.050000,0.020000,0.020000,-0.000422,0.000421,0.492899,0.492925,0.500110,0.505408,0.505389,0.000191
1.510000,-0.067546,1.217017,-0.031304,-0.031304,-0.057045,-0.057231,-0.040329,-0.040292,9.999552,10.000447,0.050000,0.050000,0.010000,0.010000,-0.008038,-0.008900,0.492870,0.492847,0.499520,0.504987,0.505005,-0.000174,2.700289,0.004935,0.004935,-0.057238,-0.057039,-0.040000,-0.040622,10.001017,9.998982,0.050000,0.050000,0.020000,0.020000,-0.000472,0.000471,0.492846,0.492871,0.500076,0.505422,0.505404,0.000187
1.520000,-0.072386,1.212570,-0.038719,-0.038719,-0.057416,-0.057609,-0.034702,-0.034647,9.999537,10.000462,0.050000,0.050000,0.010000,0.010000,-0.008617,-0.009581,0.492823,0.492799,0.499406,0.504937,0.504955,-0.000181,2.701486,0.003195,0.003195,-0.057610,-0.057416,-0.034361,-0.034989,10.001019,9.998980,0.050000,0.050000,0.020000,0.020000,-0.000526,0.000525,0.492799,0.492824,0.500049,0.505437,0.505419,0.000182
1.530000,-0.076085,1.209001,-0.025392,-0.025392,-0.057733,-0.057931,-0.029164,-0.029091,9.999529,10.000471,0.050000,0.050000,0.010000,0.010000,-0.009228,-0.010300,0.492784,0.492759,0.499611,0.505120,0.505138,-0.000185,2.702315,0.003338,0.003338,-0.057927,-0.057737,-0.028811,-0.029445,10.001022,9.998978,0.050000,0.050000,0.020000,0.020000,-0.000582,0.000581,0.492760,0.492783,0.500051,0.505468,0.505451,0.000177
1.540000,-0.078583,1.206616,-0.015116,-0.015116,-0.057996,-0.058196,-0.023719,-0.023628,9.999524,10.000475,0.050000,0.050000,0.010000,0.010000,-0.009865,-0.011052,0.492751,0.492726,0.499768,0.505263,0.505281,-0.000187,2.703047,0.002980,0.002980,-0.058188,-0.058004,-0.023355,-0.023993,10.001023,9.998976,0.050000,0.050000,0.020000,0.020000,-0.000642,0.000640,0.492727,0.492750,0.500046,0.505489,0.505472,0.000173
1.550000,-0.079842,1.205621,-0.001287,-0.001287,-0.058206,-0.058405,-0.018371,-0.018264,9.999524,10.000476,0.050000,0.050000,0.010000,0.010000,-0.010522,-0.011828,0.492725,0.492700,0.499980,0.505441,0.505460,-0.000186,2.703485,0.001049,0.001049,-0.058395,-0.058217,-0.017996,-0.018639,10.001024,9.998975,0.050000,0.050000,0.020000,0.020000,-0.000703,0.000701,0.492701,0.492723,0.500016,0.505486,0.505469,0.000167
1.560000,-0.079842,1.205767,0.003505,0.003505,-0.058364,-0.058561,-0.013124,-0.013000,9.999525,10.000475,0.050000,0.050000,0.010000,0.010000,-0.011191,-0.012619,0.492705,0.492680,0.500054,0.505511,0.505530,-0.000185,2.703560,-0.000334,-0.000334,-0.058548,-0.058377,-0.012739,-0.013384,10.001024,9.998976,0.050000,0.050000,0.020000,0.020000,-0.000765,0.000763,0.492682,0.492703,0.499995,0.505484,0.505468,0.000161
