t,I,pos2,vel2,F2,v2e,v2f,y2e,y2f,ss2e,ss2f,Af2e,Af2f,eps2e,eps2f,phi2e,phi2f,PF2E,PF2F,SN2,MN2E,MN2F,s2,pos3,vel3,F3,v3e,v3f,y3e,y3f,ss3e,ss3f,Af3e,Af3f,eps3e,eps3f,phi3e,phi3f,PF3E,PF3F,SN3,MN3E,MN3F,s3
1.030000,-0.076085,1.171805,-0.326633,-190.000000,0.067571,-0.167154,0.046669,-0.115133,11.667105,10.539632,0.050000,0.050000,0.010000,0.010000,-0.221824,0.184337,0.508446,0.479118,0.494991,0.489911,0.511903,-0.109961,2.692585,0.235462,120.000000,-0.234517,0.135872,-0.072822,0.008883,10.802974,11.783519,0.050000,0.050000,0.020000,0.020000,0.232484,-0.168818,0.470719,0.516977,0.503611,0.524649,0.489976,0.173363
1.040000,-0.078583,1.171975,-0.249767,-189.340164,0.086928,-0.187140,0.037902,-0.095495,11.736326,10.609325,0.050000,0.050000,0.010000,0.010000,-0.225098,0.182122,0.510864,0.476625,0.496170,0.488981,0.514655,-0.128369,2.695539,0.141668,120.000000,-0.259124,0.159892,-0.047506,-0.006194,10.844547,11.785640,0.050000,0.050000,0.020000,0.020000,0.236964,-0.165450,0.467655,0.519976,0.502173,0.525865,0.486651,0.196073
1.050000,-0.079842,1.170399,-0.340056,-188.755859,0.106131,-0.206864,0.027286,-0.074514,11.782558,10.663390,0.050000,0.050000,0.010000,0.010000,-0.228023,0.180103,0.513263,0.474165,0.494785,0.486145,0.515460,-0.146576,2.691737,0.099230,120.000000,-0.283469,0.183752,-0.020578,-0.023257,10.866528,11.770439,0.050000,0.050000,0.020000,0.020000,0.241025,-0.162422,0.464626,0.522953,0.501522,0.527644,0.483932,0.218559
1.060000,-0.079842,1.160785,-0.079155,-183.829834,0.124726,-0.225880,0.014983,-0.052289,11.808067,10.700884,0.050000,0.050000,0.010000,0.010000,-0.230753,0.178370,0.515586,0.471795,0.498786,0.487403,0.520232,-0.164147,2.671526,-0.134706,120.000000,-0.307539,0.207432,0.007854,-0.042196,10.870481,11.740674,0.050000,0.050000,0.020000,0.020000,0.244808,-0.159783,0.461633,0.525906,0.497934,0.527199,0.479034,0.240826
1.070000,-0.078583,1.139582,-0.051308,-182.938828,0.143101,-0.244580,0.001126,-0.028923,11.816716,10.723538,0.050000,0.050000,0.010000,0.010000,-0.233377,0.176967,0.517880,0.469466,0.499213,0.486004,0.522296,-0.181462,2.628256,-0.249887,120.000000,-0.331318,0.230914,0.037676,-0.062902,10.858201,11.698508,0.050000,0.050000,0.020000,0.020000,0.248403,-0.157552,0.458680,0.528832,0.496168,0.528087,0.475521,0.262826
1.080000,-0.076085,1.124054,-0.314069,-147.914276,0.157829,-0.259540,-0.014012,-0.004668,11.812061,10.730735,0.050000,0.050000,0.010000,0.010000,-0.235941,0.175894,0.519718,0.467603,0.495184,0.481607,0.520674,-0.195332,2.599454,-0.617003,105.303429,-0.351853,0.251243,0.068638,-0.085119,10.834706,11.651911,0.050000,0.050000,0.020000,0.020000,0.251872,-0.155683,0.456131,0.531364,0.490539,0.525783,0.469419,0.281817
1.090000,-0.072386,1.088766,-0.178790,-126.389145,0.170249,-0.272102,-0.030068,0.020138,11.799362,10.728118,0.050000,0.050000,0.010000,0.010000,-0.238464,0.175122,0.521268,0.466040,0.497258,0.482000,0.523397,-0.206983,2.534283,-0.306511,91.647018,-0.369344,0.268613,0.100373,-0.108469,10.804333,11.603727,0.050000,0.050000,0.020000,0.020000,0.255245,-0.154139,0.453963,0.533526,0.495300,0.530963,0.471361,0.298008
1.100000,-0.067546,1.080974,0.149870,-99.920059,0.179858,-0.281768,-0.046740,0.045210,11.783143,10.719659,0.050000,0.050000,0.010000,0.010000,-0.240946,0.174624,0.522467,0.464837,0.502298,0.484878,0.528066,-0.215942,2.524236,0.284147,69.603668,-0.382107,0.281338,0.132470,-0.132522,10.774415,11.561686,0.050000,0.050000,0.020000,0.020000,0.258546,-0.152866,0.452381,0.535109,0.504357,0.538903,0.476952,0.309754
1.110000,-0.061641,1.110897,0.266242,-71.358429,0.186444,-0.288328,-0.063703,0.070249,11.767523,10.709410,0.050000,0.050000,0.010000,0.010000,-0.243387,0.174357,0.523289,0.464021,0.504083,0.485600,0.530010,-0.222052,2.573126,0.437498,47.504616,-0.390130,0.289401,0.164472,-0.156796,10.749672,11.529398,0.050000,0.050000,0.020000,0.020000,0.261785,-0.151816,0.451388,0.536112,0.506709,0.541396,0.477962,0.317170
1.120000,-0.054764,1.135321,0.090790,-38.702511,0.189594,-0.291373,-0.080621,0.094943,11.757003,10.701733,0.050000,0.050000,0.010000,0.010000,-0.245779,0.174285,0.523682,0.463643,0.501392,0.483289,0.528282,-0.224964,2.608021,0.128675,25.868385,-0.393508,0.292897,0.195958,-0.180839,10.733993,11.509908,0.050000,0.050000,0.020000,0.020000,0.264963,-0.150950,0.450970,0.536547,0.501973,0.538178,0.474093,0.320426
1.130000,-0.047023,1.142218,-0.039959,-6.579193,0.189365,-0.290963,-0.097156,0.118985,11.754883,10.700090,0.050000,0.050000,0.010000,0.010000,-0.248106,0.174379,0.523653,0.463694,0.499387,0.481809,0.526745,-0.224680,2.612089,-0.069141,4.507485,-0.392303,0.291883,0.226540,-0.204235,10.730898,11.506185,0.050000,0.050000,0.020000,0.020000,0.268072,-0.150233,0.451119,0.536421,0.498940,0.535804,0.471919,0.319428
